score_nid,nid,advanced_profile,core_id,title,path,region,country,city,logo,overall_score,rank_display,rank,stars,dagger,redact,scores
3919747,294821,0,431,"Nanyang Technological University, Singapore (NTU Singapore)",/universities/nanyang-technological-university-singapore-ntu-singapore,Asia,Singapore,Singapore,https://www.topuniversities.com/sites/default/files/nanyang-technological-university-singapore-ntu_592560cf2aeae70239af4c32_small.jpg,84.5,=26,26,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '42', 'score': '91'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '115', 'score': '67.1'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '149', 'score': '77.6'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '56', 'score': '94.4'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '35', 'score': '100'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '161', 'score': '80.2'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '212', 'score': '66.1'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '79', 'score': '68.4'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=160', 'score': '78.2'}]"
3919748,294256,0,268,The University of Hong Kong,/universities/university-hong-kong,Asia,Hong Kong SAR,Hong Kong,https://www.topuniversities.com/sites/default/files/the-university-of-hong-kong_268_small.jpg,84.5,=26,27,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '27', 'score': '97.6'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '159', 'score': '51.4'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '121', 'score': '82.9'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '102', 'score': '82.3'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '28', 'score': '100'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '52', 'score': '99'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '355', 'score': '42.7'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '14', 'score': '99.5'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '32', 'score': '97.3'}]"
3919749,294184,0,305,Johns Hopkins University,/universities/johns-hopkins-university,North America,United States,Baltimore,https://www.topuniversities.com/sites/default/files/johns-hopkins-university_305_small.jpg,84.5,28,28,,True,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '51', 'score': '87.3'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '134', 'score': '59.7'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '8', 'score': '100'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '77', 'score': '89.4'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '300', 'score': '64.4'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '111', 'score': '91.4'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '21', 'score': '98.1'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '60', 'score': '74.5'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '122', 'score': '84.6'}]"
3919750,297246,0,615,The University of Tokyo,/universities/university-tokyo,Asia,Japan,Tokyo,https://www.topuniversities.com/sites/default/files/the-university-of-tokyo_615_small.jpg,84.3,28,29,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '7', 'score': '100'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '9', 'score': '99.8'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '84', 'score': '90.4'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '148', 'score': '70'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '701+', 'score': '10.3'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '427', 'score': '29.2'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '196', 'score': '70'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '11', 'score': '99.8'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '5', 'score': '99.7'}]"
3919751,294569,0,87,"University of California, Los Angeles (UCLA)",/universities/university-california-los-angeles-ucla,North America,United States,Los Angeles,https://www.topuniversities.com/sites/default/files/university-of-california-los-angeles-ucla_87_small.jpg,83.8,29,30,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '8', 'score': '100'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '8', 'score': '99.8'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '435', 'score': '36.6'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '96', 'score': '84.8'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '386', 'score': '43.4'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '477', 'score': '24.8'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '86', 'score': '89.8'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '20', 'score': '97'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '86', 'score': '91.2'}]"
3919752,294864,1,396,McGill University,/universities/mcgill-university,North America,Canada,Montreal,https://www.topuniversities.com/sites/default/files/mcgill-university_592560cf2aeae70239af4c10_small.jpg,83.7,30,31,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '34', 'score': '93.7'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '58', 'score': '87.6'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '219', 'score': '64'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '195', 'score': '62.1'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '188', 'score': '88.9'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '98', 'score': '93.3'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '107', 'score': '86.2'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '33', 'score': '92.5'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=64', 'score': '94.2'}]"
3919753,294871,0,389,The University of Manchester,/universities/university-manchester,Europe,United Kingdom,Manchester,https://www.topuniversities.com/sites/default/files/the-university-of-manchester_389_small.jpg,82.2,32,32,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '33', 'score': '95.4'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '21', 'score': '98'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '288', 'score': '53.8'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '274', 'score': '49.1'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '160', 'score': '93.5'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '44', 'score': '99.4'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '10', 'score': '99.7'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '66', 'score': '71.9'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=75', 'score': '92.3'}]"
3919754,294857,0,403,University of Michigan-Ann Arbor,/universities/university-michigan-ann-arbor,North America,United States,Ann Arbor,https://www.topuniversities.com/sites/default/files/university-of-michigan_403_small.jpg,81.7,33,33,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '22', 'score': '98.3'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '48', 'score': '89.9'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '127', 'score': '82.2'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '231', 'score': '56.2'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '292', 'score': '67'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '445', 'score': '27.6'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '48', 'score': '95.4'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '29', 'score': '94.3'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=126', 'score': '83.7'}]"
3919755,294616,1,40,Australian National University (ANU),/universities/australian-national-university-anu,Oceania,Australia,Canberra,https://www.topuniversities.com/sites/default/files/ANU-crest-48x48.jpg,81.5,=34,34,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '37', 'score': '93.2'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '102', 'score': '70.2'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '455', 'score': '34.9'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '65', 'score': '92.8'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '38', 'score': '100'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '97', 'score': '93.3'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '156', 'score': '78.5'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '164', 'score': '43.9'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=108', 'score': '87.4'}]"
3919756,294586,0,70,University of British Columbia,/universities/university-british-columbia,North America,Canada,Vancouver,https://www.topuniversities.com/sites/default/files/university-of-british-columbia_70_small.jpg,81.5,=34,35,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '24', 'score': '98.2'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '43', 'score': '93.5'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '354', 'score': '44.4'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '227', 'score': '57'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '134', 'score': '96.4'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '189', 'score': '74.1'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '37', 'score': '96.3'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '99', 'score': '60.1'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=3', 'score': '99.9'}]"
3919757,294481,0,177,EPFL,/universities/epfl,Europe,Switzerland,Lausanne,https://www.topuniversities.com/sites/default/files/epfl-ecole-polytechnique-federale-de-lausanne_592560cf2aeae70239af4b34_small.jpg,80.4,36,36,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '57', 'score': '84.6'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '133', 'score': '59.9'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '73', 'score': '92.4'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '34', 'score': '98'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '25', 'score': '100'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '12', 'score': '100'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '213', 'score': '65.6'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '431', 'score': '19.4'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=351', 'score': '42.3'}]"
3919758,297262,0,599,Technical University of Munich,/universities/technical-university-munich,Europe,Germany,Munich,https://www.topuniversities.com/sites/default/files/technical-university-of-munich_599_small.jpg,80,37,37,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '59', 'score': '83.9'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '19', 'score': '98.2'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '89', 'score': '88.8'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '210', 'score': '59.6'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '243', 'score': '76.5'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '71', 'score': '97.3'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '103', 'score': '86.7'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '330', 'score': '25'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=120', 'score': '84.8'}]"
3919759,3291252,0,47890,Institut Polytechnique de Paris,/universities/institut-polytechnique-de-paris,Europe,France,Palaiseau Cedex,https://www.topuniversities.com/sites/default/files/institut-polytechnique-de-paris_5f3a6d4210ca6076bc71cae4_small.jpg,79.5,=38,38,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '185', 'score': '44.8'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '10', 'score': '99.6'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '51', 'score': '97.3'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '59', 'score': '93.8'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '106', 'score': '98.5'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '58', 'score': '98.3'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '163', 'score': '76.9'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '35', 'score': '90.3'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=189', 'score': '72.5'}]"
3919760,294786,0,448,New York University (NYU),/universities/new-york-university-nyu,North America,United States,New York City,https://www.topuniversities.com/sites/default/files/new-york-university-nyu_448_small.jpg,79.5,=38,39,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '32', 'score': '95.9'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '15', 'score': '98.5'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '60', 'score': '95.5'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '465', 'score': '26.7'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '518', 'score': '26.4'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '87', 'score': '95'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '114', 'score': '85.4'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '13', 'score': '99.7'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '20', 'score': '98.3'}]"
3919761,294029,0,357,King's College London,/universities/kings-college-london,Europe,United Kingdom,London,https://www.topuniversities.com/sites/default/files/231024034600pm558869KCL-box-red-485-rgb-48x48.jpg,79.3,40,40,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '46', 'score': '89.5'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '68', 'score': '82.3'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '215', 'score': '64.6'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '201', 'score': '61.1'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '99', 'score': '98.8'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '23', 'score': '100'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '14', 'score': '99.2'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '223', 'score': '34.4'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=142', 'score': '81.1'}]"
